max_value,0.7626262626262627,0.7291666666666667,0.5514018691588785,0.5797101449275363,0.803309314117961,0.7875,0.3303030303030303
clusters_found,1,2,5,1,11,9,14
index_set,4,468,204,5,275,17,484
mean_value,0.511010101010101,0.4142395833333334,0.4144485981308412,0.44610434782608693,0.3804141980250867,0.34783749999999997,0.15755353535353536

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
359,0.4545454545454546,0.31119791666666663,0.4439252336448598,0.4521739130434783,0.10408326661329059,0.35,0.24444444444444446,0.864739,0.0883586,0.408144,90,0.00505732,0.650779,0.0784079,0.309727,35,0.00989148,0.251731
360,0.7626262626262627,0.6315104166666667,0.3551401869158879,0.5217391304347826,0.4945289564985321,0.125,0.09090909090909094,0.758703,0.0933645,0.309867,6,0.00503109,0.379078,0.0351453,0.297841,85,0.00859339,0.12462
361,0.33838383838383834,0.29947916666666663,0.49065420560747663,0.3913043478260869,0.6881505204163331,0.125,0.304040404040404,0.839157,0.0433434,0.431268,71,0.00439278,0.077142,0.0680091,0.137281,13,0.00755883,0.0770043
362,0.13636363636363635,0.18880208333333337,0.383177570093458,0.1855072463768116,0.5457699492927676,0.54375,0.18484848484848482,0.981288,0.0304642,0.0477019,61,0.00371164,0.956455,0.0326661,0.39909,71,0.00153681,0.136096
363,0.7626262626262627,0.5260416666666667,0.4672897196261683,0.5072463768115942,0.46917534027221774,0.125,0.17575757575757578,0.817739,0.0892934,0.202295,17,0.00296668,0.202008,0.0467356,0.279031,18,0.00800984,0.291472
364,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.758341,0.0590482,0.32667,18,0.00670512,0.253864,0.0894907,0.37245,78,0.000917995,0.0804199
365,0.4444444444444444,0.34375,0.4672897196261683,0.45797101449275357,0.7702161729383507,0.56875,0.2646464646464647,0.859342,0.0487342,0.474058,22,0.00276934,0.448168,0.0694077,0.122397,66,0.00336507,0.34064
366,0.4040404040404041,0.38802083333333337,0.42056074766355145,0.4608695652173913,0.3066453162530024,0.66875,0.24444444444444446,0.86296,0.0755518,0.102333,75,0.00749404,0.715256,0.0282376,0.446772,78,0.00689576,0.0408773
367,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5014492753623188,0.7111022151054176,0.125,0.17575757575757578,0.790827,0.0170096,0.113385,89,0.00599813,0.7788,0.0615529,0.464371,7,0.00544018,0.296116
368,0.2727272727272727,0.28125,0.4392523364485982,0.45507246376811594,0.6330397651454497,0.65,0.2848484848484848,0.89494,0.027523,0.0975903,12,0.00683995,0.0290746,0.0274147,0.339695,37,0.00917743,0.271141
369,0.7626262626262627,0.40885416666666663,0.48130841121495327,0.5159420289855072,0.20629837203095813,0.125,0.19393939393939397,0.828031,0.086274,0.2407,92,0.00501371,0.589634,0.092554,0.135048,28,0.00198102,0.186678
370,0.30808080808080807,0.5572916666666667,0.46261682242990654,0.4057971014492754,0.001334400854016593,0.44999999999999996,0.07474747474747478,0.978042,0.0950518,0.335022,16,0.00207914,0.353068,0.0937009,0.423373,90,0.00347253,0.276688
371,0.3282828282828283,0.31901041666666663,0.5,0.4782608695652174,0.20509741126234315,0.65625,0.2595959595959596,0.906388,0.0791249,0.0468022,88,0.00819928,0.0430202,0.0498899,0.358806,51,0.000604125,0.3863
372,0.2525252525252525,0.38541666666666663,0.397196261682243,0.3536231884057971,0.3513477448625567,0.5125,0.05757575757575761,0.986034,0.0530061,0.148211,80,0.00602233,0.2356,0.0677733,0.436327,53,0.0063706,0.215786
373,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.741952,0.0156577,0.194969,53,0.00961258,0.353641,0.0752219,0.170174,27,0.00172939,0.375624
374,0.21717171717171713,0.33463541666666663,0.4252336448598131,0.4347826086956522,0.031091539898585485,0.44999999999999996,0.0757575757575758,0.976072,0.085747,0.452683,5,0.00993441,0.441622,0.0618173,0.210684,69,0.00865527,0.192193
375,0.19191919191919193,0.33333333333333337,0.4112149532710281,0.2811594202898551,0.33333333333333337,0.50625,0.07676767676767682,0.990382,0.0491785,0.115749,21,0.00459635,0.341135,0.0117355,0.424533,98,0.00445371,0.016985
376,0.303030303030303,0.28645833333333337,0.43457943925233644,0.45507246376811594,0.39191353082465974,0.125,0.30202020202020197,0.877955,0.0617474,0.46023,55,0.00845438,0.885146,0.0795293,0.488203,28,0.00122241,0.122233
377,0.0,0.00651041666666663,0.2289719626168224,0.017391304347826098,0.010942087002935641,0.23124999999999996,0.0,0.998913,0.0598462,0.170504,50,0.00697049,0.0882523,0.0559361,0.296083,39,0.000557106,0.232228
378,0.26262626262626265,0.2265625,0.4252336448598131,0.35942028985507246,0.6917534027221777,0.65625,0.2838383838383839,0.953445,0.0384947,0.0610589,2,0.00157457,0.633744,0.0845424,0.0549753,10,0.00438872,0.0539113
379,0.202020202020202,0.19791666666666663,0.42056074766355145,0.336231884057971,0.47544702428609553,0.64375,0.24747474747474751,0.939286,0.0116457,0.161271,41,0.0013156,0.17442,0.0347141,0.130131,44,0.00081436,0.353705
380,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.744168,0.0707915,0.211199,83,0.00110319,0.652899,0.0583768,0.0445241,69,0.00448132,0.072974
381,0.19696969696969702,0.28385416666666663,0.4299065420560748,0.2927536231884058,0.2012276487856952,0.54375,0.15353535353535352,0.931048,0.0613855,0.124715,53,0.005632,0.666833,0.0159804,0.00672373,99,0.00395282,0.208551
382,0.31313131313131315,0.29296875,0.46261682242990654,0.44637681159420295,0.5504403522818255,0.125,0.2585858585858586,0.85314,0.01375,0.182521,77,0.00315531,0.328104,0.0110795,0.291921,79,0.0052525,0.0223561
383,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.6828129170002668,0.125,0.09090909090909094,0.763755,0.041806,0.115821,14,0.00614976,0.832528,0.0796683,0.22026,24,0.00553226,0.0172507
384,0.3232323232323232,0.25651041666666663,0.3691588785046729,0.42028985507246375,0.2854283426741393,0.69375,0.24141414141414141,0.920959,0.0585118,0.469205,39,0.00859449,0.0397706,0.0131435,0.49237,11,0.00894492,0.16235
385,0.7626262626262627,0.3359375,0.49065420560747663,0.4492753623188406,0.5503069121964238,0.38749999999999996,0.26868686868686864,0.841946,0.0192107,0.320496,83,0.0082617,0.261345,0.064724,0.228884,35,0.00782141,0.153511
386,0.1515151515151515,0.13411458333333337,0.383177570093458,0.1942028985507246,0.3482786228983187,0.64375,0.17979797979797985,0.959566,0.0101069,0.106211,76,0.00926118,0.207029,0.0475415,0.351373,76,0.00564244,0.161387
387,0.16666666666666663,0.18359375,0.3411214953271028,0.3971014492753623,0.5412329863891112,0.675,0.2272727272727273,0.940352,0.0188246,0.273229,70,0.00350554,0.621514,0.0425942,0.0191289,2,0.00328295,0.0980819
388,0.2828282828282829,0.34765625,0.4158878504672897,0.4608695652173913,0.6410461702695489,0.74375,0.2787878787878788,0.877183,0.04148,0.152067,61,0.00287222,0.230844,0.0297859,0.177618,81,0.00224927,0.166115
389,0.21717171717171713,0.2890625,0.39252336448598135,0.3159420289855073,0.24819855884707764,0.54375,0.07272727272727275,0.978284,0.0553644,0.267557,82,0.0027501,0.0484842,0.0929603,0.0576074,49,0.00942123,0.159814
390,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.740256,0.0588905,0.18422,16,0.00823357,0.772787,0.0461608,0.312469,84,0.0018832,0.347377
391,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.739168,0.0371717,0.117011,34,0.00148478,0.873861,0.012994,0.231229,30,0.00164867,0.266489
392,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.737548,0.0956675,0.0345279,72,0.00620336,0.215551,0.0864488,0.16808,73,0.00964997,0.0597223
393,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.75206,0.0212816,0.238526,71,0.00952265,0.458961,0.0472669,0.266331,65,0.00912137,0.310104
394,0.4191919191919192,0.36588541666666663,0.4672897196261683,0.4695652173913043,0.28516146250333596,0.25,0.21717171717171713,0.856781,0.0947786,0.0097712,56,0.00259656,0.604842,0.019367,0.371195,74,0.00710013,0.0800988
395,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.744575,0.0103318,0.0667602,82,0.00170082,0.684891,0.045272,0.0226921,43,0.00626292,0.189102
396,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.747239,0.058373,0.12836,90,0.000363208,0.547985,0.052199,0.268339,81,0.00206398,0.359095
397,0.4797979797979798,0.3125,0.4158878504672897,0.41159420289855075,0.6279690419001869,0.4625,0.304040404040404,0.858043,0.0362066,0.247417,63,0.00586025,0.655955,0.0515401,0.199993,94,0.00812041,0.249731
398,0.1515151515151515,0.22916666666666663,0.33644859813084116,0.32173913043478264,0.43101147584734456,0.575,0.06767676767676767,0.981054,0.0470624,0.379313,61,0.00636363,0.319548,0.0103352,0.349408,67,0.00786515,0.362871
399,0.7626262626262627,0.35416666666666663,0.3411214953271028,0.4492753623188406,0.6034160661862824,0.125,0.2828282828282829,0.843484,0.0536681,0.313227,91,0.00565889,0.422762,0.0441272,0.144452,79,0.00790733,0.0855139
400,0.005050505050505083,0.05598958333333337,0.35046728971962615,0.2115942028985507,0.06551908193221245,0.2875,0.012121212121212088,0.997934,0.0457503,0.0513369,82,0.00605894,0.486168,0.0470739,0.163079,15,0.0038424,0.105666
401,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70894,0.0781769,0.0253156,64,0.000151646,0.920549,0.0852559,0.00477105,75,0.00192199,0.0972332
402,0.7626262626262627,0.5182291666666667,0.4392523364485982,0.3826086956521739,0.5560448358686949,0.125,0.09090909090909094,0.792214,0.0801128,0.471011,39,0.00941836,0.522387,0.0593541,0.341329,42,0.00481367,0.328184
403,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.735903,0.0408348,0.353943,86,0.00838903,0.335121,0.0571791,0.348068,70,0.00730112,0.0756249
404,0.2777777777777778,0.16666666666666663,0.3691588785046729,0.3797101449275362,0.6429143314651722,0.7,0.2545454545454545,0.926661,0.0209344,0.27618,100,0.00600372,0.676469,0.0395006,0.478672,58,0.000585666,0.225782
405,0.7626262626262627,0.41666666666666663,0.46261682242990654,0.35072463768115947,0.10408326661329059,0.125,0.09090909090909094,0.802185,0.0973889,0.159497,90,0.00936976,0.869891,0.0278452,0.453882,80,0.00564613,0.389383
406,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.733002,0.0253857,0.175537,77,0.00474961,0.0548948,0.0439426,0.0533848,20,0.000984176,0.342934
407,0.7626262626262627,0.35807291666666663,0.4672897196261683,0.46376811594202894,0.7312516680010674,0.25,0.09090909090909094,0.821116,0.0360374,0.369699,30,0.00317133,0.952641,0.0563585,0.159294,95,0.00970964,0.361851
408,0.48484848484848486,0.32942708333333337,0.4392523364485982,0.45507246376811594,0.4899919935948759,0.51875,0.29898989898989903,0.86719,0.0607419,0.114136,68,0.00482953,0.638057,0.0363911,0.367828,75,0.0021235,0.302202
409,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705218,0.0910835,0.178436,70,0.00759476,0.795305,0.0915623,0.442558,92,0.00106457,0.141457
410,0.21717171717171713,0.37109375,0.46261682242990654,0.46376811594202894,0.10408326661329059,0.55625,0.09090909090909094,0.907264,0.0945728,0.423438,79,0.00332945,0.358348,0.0950051,0.0400959,29,0.000495997,0.21859
411,0.2222222222222222,0.23307291666666663,0.37850467289719625,0.4666666666666667,0.5976781425140112,0.7,0.21313131313131317,0.930603,0.0238205,0.231698,11,0.00805442,0.558725,0.0299669,0.322392,8,0.00337519,0.232924
412,0.33838383838383834,0.36067708333333337,0.4532710280373832,0.4782608695652174,0.484520950093408,0.6625,0.2646464646464647,0.895118,0.077335,0.051954,4,0.00940014,0.610729,0.0653357,0.480086,91,0.00983715,0.266649
413,0.297979797979798,0.33072916666666663,0.48130841121495327,0.4173913043478261,0.10408326661329059,0.55625,0.21313131313131317,0.918931,0.0777653,0.265623,81,0.0070031,0.313898,0.0434756,0.226397,86,0.00306896,0.339335
414,0.29292929292929293,0.296875,0.4112149532710281,0.45797101449275357,0.46650653856418467,0.70625,0.28686868686868683,0.898572,0.0611488,0.247842,21,0.00865152,0.9656,0.0742597,0.00958096,96,0.00126031,0.203275
415,0.4696969696969697,0.35807291666666663,0.44859813084112155,0.4666666666666667,0.5585801974913264,0.375,0.15353535353535352,0.829848,0.0622639,0.482032,81,0.00211756,0.0925099,0.0786489,0.151288,96,0.00110968,0.1142
416,0.43434343434343436,0.34114583333333337,0.43457943925233644,0.4,0.0998131838804377,0.25,0.09090909090909094,0.952116,0.0957501,0.00205387,78,0.00587832,0.818082,0.0776561,0.131298,71,0.00950869,0.31108
417,0.7626262626262627,0.48177083333333337,0.3551401869158879,0.48115942028985503,0.6530557779556979,0.125,0.09090909090909094,0.777341,0.0641576,0.193347,47,0.00978958,0.994529,0.0684472,0.403775,19,0.00387535,0.0673618
418,0.7626262626262627,0.50390625,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.761461,0.0121945,0.383681,4,0.00216419,0.079876,0.0295395,0.408067,67,0.000191145,0.282985
419,0.7626262626262627,0.6002604166666667,0.4439252336448598,0.5130434782608695,0.6410461702695489,0.125,0.09090909090909094,0.773744,0.0341052,0.485532,42,0.00297492,0.754055,0.0799412,0.421478,86,0.00350923,0.181694
420,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.75009,0.093607,0.473873,45,0.00519607,0.279636,0.0404574,0.187934,91,0.00844583,0.257263
421,0.2525252525252525,0.21223958333333337,0.40654205607476634,0.28985507246376807,0.5672538030424339,0.675,0.2646464646464647,0.958799,0.0297897,0.331343,2,0.00226297,0.802255,0.0824058,0.0598087,84,0.00381673,0.0583644
422,0.3434343434343434,0.30598958333333337,0.43457943925233644,0.44637681159420295,0.5058713637576728,0.64375,0.2525252525252525,0.882695,0.0203489,0.351596,7,0.00750985,0.497227,0.0458086,0.451824,60,0.000512343,0.0279596
423,0.7626262626262627,0.5299479166666667,0.43457943925233644,0.3884057971014493,0.7520683213237256,0.125,0.09090909090909094,0.786829,0.0510239,0.264962,70,0.00178939,0.770275,0.0223106,0.0328882,17,0.00342327,0.0935237
424,0.28787878787878785,0.29166666666666663,0.5280373831775701,0.4956521739130435,0.10408326661329059,0.55625,0.13737373737373737,0.913122,0.0967643,0.101468,18,0.00881322,0.306357,0.0813466,0.0916395,86,0.00391201,0.306498
425,0.30808080808080807,0.31640625,0.39252336448598135,0.4608695652173913,0.5920736589271417,0.66875,0.2606060606060606,0.930028,0.0204595,0.136101,1,0.00617556,0.413724,0.0501498,0.0935696,46,0.00584305,0.0390979
426,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.703509,0.0871782,0.0313624,40,0.00177812,0.565107,0.0576991,0.467027,70,0.00538832,0.0490915
427,0.7626262626262627,0.36197916666666663,0.4112149532710281,0.518840579710145,0.6335735254870563,0.25,0.09090909090909094,0.804869,0.0393078,0.144974,27,0.00589052,0.293204,0.0260653,0.123542,62,0.00642331,0.0905742
428,0.21717171717171713,0.33723958333333337,0.5,0.4869565217391304,0.38404056578596213,0.7,0.25656565656565655,0.89839,0.0709589,0.381803,60,0.00249393,0.148188,0.0822856,0.197418,18,0.00884149,0.16831
429,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.726693,0.0482158,0.185559,40,0.00875083,0.722696,0.0235909,0.0948119,42,0.000616109,0.24624
430,0.4191919191919192,0.31510416666666663,0.46261682242990654,0.45507246376811594,0.09661062183079794,0.36250000000000004,0.09090909090909094,0.955487,0.0926677,0.187744,77,0.00253708,0.223848,0.0550597,0.083398,97,0.00892086,0.312093
431,0.3232323232323232,0.36458333333333337,0.4719626168224299,0.49855072463768113,0.09394182012276486,0.36250000000000004,0.09090909090909094,0.956276,0.0965812,0.245982,97,0.000489807,0.159882,0.0540589,0.484379,12,0.00840641,0.37827
432,0.7626262626262627,0.5234375,0.5093457943925234,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.752764,0.0399029,0.0591899,28,0.00166903,0.0738979,0.0931092,0.0857038,38,0.00522773,0.338992
433,0.7626262626262627,0.421875,0.46261682242990654,0.47536231884057967,0.6413130504403524,0.125,0.09090909090909094,0.781794,0.062587,0.214661,17,0.00146413,0.555275,0.0518609,0.286269,26,0.0018652,0.0302497
434,0.7626262626262627,0.5950520833333333,0.4532710280373832,0.4057971014492754,0.39484921270349616,0.66875,0.23939393939393938,0.851346,0.0842496,0.0852722,26,0.000175582,0.00729378,0.0885462,0.332286,30,0.00370085,0.268583
435,0.7626262626262627,0.51953125,0.5327102803738317,0.5159420289855072,0.38710968775020016,0.125,0.09090909090909094,0.815489,0.0919219,0.209598,20,0.00516985,0.874505,0.0705207,0.178317,86,0.00136052,0.285724
436,0.2828282828282829,0.3359375,0.4392523364485982,0.45797101449275357,0.5516413130504403,0.28125,0.23636363636363633,0.841396,0.0605502,0.489504,73,0.00141047,0.0300005,0.0115725,0.0465758,24,0.00195727,0.0361444
437,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4608695652173913,0.10408326661329059,0.125,0.09090909090909094,0.750376,0.0735129,0.0755188,79,0.00755441,0.0649996,0.0390739,0.120933,47,0.00616343,0.384577
438,0.7626262626262627,0.51171875,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.766046,0.0411594,0.415582,45,0.00532413,0.649761,0.0805076,0.296649,12,0.00302423,0.14564
439,0.7626262626262627,0.5013020833333333,0.3551401869158879,0.5159420289855072,0.6913530824659728,0.125,0.14242424242424245,0.780465,0.075967,0.0960511,49,0.00479352,0.00810065,0.0791286,0.196193,29,0.00980012,0.277552
440,0.3282828282828283,0.32161458333333337,0.39252336448598135,0.4521739130434783,0.39071257005604487,0.59375,0.26363636363636367,0.868081,0.0664822,0.0124623,59,0.00218893,0.632528,0.0506375,0.172625,93,0.00613233,0.165582
441,0.7626262626262627,0.39192708333333337,0.4252336448598131,0.3652173913043478,0.6692020282892981,0.125,0.19090909090909092,0.825142,0.0157773,0.395302,38,0.0088392,0.708226,0.0107106,0.264272,72,0.00366642,0.196037
442,0.3232323232323232,0.34244791666666663,0.47663551401869164,0.4057971014492754,0.6634641046170269,0.66875,0.23939393939393938,0.860279,0.0473497,0.155889,55,0.00873137,0.506111,0.045332,0.261248,20,0.0088761,0.393499
443,0.31313131313131315,0.38541666666666663,0.4018691588785047,0.2985507246376812,0.04990659194021885,0.44999999999999996,0.07676767676767682,0.974842,0.0784376,0.223764,44,0.00107618,0.347865,0.0740743,0.2702,30,0.00671718,0.235983
444,0.31818181818181823,0.30338541666666663,0.4719626168224299,0.3797101449275362,0.19602348545503068,0.4625,0.18080808080808086,0.893071,0.0889096,0.321804,36,0.00556929,0.894538,0.0832749,0.204308,67,0.00973169,0.364891
445,0.23232323232323238,0.25911458333333337,0.4532710280373832,0.4,0.09607686148919137,0.51875,0.09090909090909094,0.95911,0.0653106,0.412372,92,0.0023214,0.677839,0.0586033,0.473939,64,0.000156366,0.17111
446,0.33333333333333337,0.33723958333333337,0.49065420560747663,0.42028985507246375,0.10274886575927411,0.35,0.09090909090909094,0.947553,0.097761,0.465114,87,0.0055335,0.119705,0.0892859,0.0356613,5,0.00901485,0.203628
447,0.3535353535353535,0.30598958333333337,0.514018691588785,0.45797101449275357,0.6517213771016813,0.5375,0.2898989898989899,0.856041,0.0265089,0.454359,43,0.00311592,0.154866,0.0239908,0.240385,98,0.00803039,0.347871
448,0.7626262626262627,0.49088541666666663,0.4439252336448598,0.5101449275362319,0.2961035495062717,0.125,0.09090909090909094,0.794547,0.0962736,0.467141,49,0.00724617,0.542856,0.0192607,0.339201,74,0.00742788,0.155284
449,0.202020202020202,0.1796875,0.383177570093458,0.2753623188405797,0.4551641313050441,0.6625,0.2343434343434343,0.932435,0.0139498,0.221037,93,0.00401396,0.426405,0.047812,0.259935,5,0.00396948,0.27552
450,0.31313131313131315,0.29557291666666663,0.37850467289719625,0.2985507246376812,0.585001334400854,0.7,0.2737373737373737,0.90146,0.0277234,0.498945,60,0.00546614,0.362816,0.0722707,0.405292,83,0.000267691,0.0438845
451,0.7626262626262627,0.47395833333333337,0.48130841121495327,0.4492753623188406,0.4817187082999733,0.125,0.09090909090909094,0.822059,0.0924559,0.269615,67,0.00197207,0.86431,0.0737322,0.108968,70,0.00244091,0.394976
452,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.710513,0.0598911,0.226042,84,0.002002,0.188967,0.0140288,0.468547,79,0.00589455,0.204938
453,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715709,0.0714263,0.414609,87,0.00687929,0.90361,0.0215601,0.258378,16,0.00582471,0.189882
454,0.24747474747474751,0.25390625,0.49065420560747663,0.24347826086956526,0.2776888177208433,0.7125,0.2676767676767676,0.942156,0.0561387,0.375179,27,0.00581646,0.181868,0.0516417,0.256601,55,0.00703582,0.136598
455,0.3282828282828283,0.2890625,0.4532710280373832,0.32463768115942027,0.6176941553242594,0.675,0.2848484848484848,0.878235,0.0306213,0.111887,69,0.00113274,0.982625,0.0317977,0.190173,74,0.0076533,0.12113
456,0.09090909090909094,0.09635416666666663,0.383177570093458,0.1768115942028986,0.3525487056311716,0.575,0.19898989898989894,0.985423,0.014143,0.253928,25,0.0074494,0.97135,0.0637855,0.265223,37,0.00463101,0.0385724
457,0.18686868686868685,0.22135416666666663,0.40654205607476634,0.3913043478260869,0.6283693621563917,0.75,0.23737373737373735,0.926469,0.0290389,0.459148,86,0.00713112,0.0355513,0.0702173,0.457576,45,0.00357438,0.158923
458,0.15656565656565657,0.21223958333333337,0.40654205607476634,0.40289855072463765,0.5192153722978383,0.71875,0.22929292929292933,0.950313,0.0214917,0.401334,19,0.00735076,0.272489,0.0212075,0.0251078,11,0.0049249,0.0546927
459,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4492753623188406,0.10408326661329059,0.125,0.09090909090909094,0.746495,0.0272134,0.222493,71,0.000761935,0.537569,0.0749811,0.385732,52,0.00375331,0.164523
460,0.23232323232323238,0.39583333333333337,0.35046728971962615,0.38550724637681155,0.3694955964771818,0.44375,0.03232323232323231,0.987693,0.0773069,0.369149,8,0.00719765,0.739486,0.0681493,0.307419,85,0.00914501,0.0104682
461,0.7626262626262627,0.390625,0.5373831775700935,0.4869565217391304,0.7172404590338938,0.125,0.09090909090909094,0.774217,0.0428495,0.305495,70,0.00285999,0.399447,0.0658656,0.155648,48,0.00708358,0.0400922
462,0.4747474747474747,0.36458333333333337,0.5093457943925234,0.45507246376811594,0.30784627702161727,0.24375000000000002,0.1898989898989899,0.8439,0.0876233,0.0867092,91,0.00491936,0.941671,0.0888863,0.201751,27,0.00634089,0.0193215
463,0.7626262626262627,0.7083333333333333,0.3551401869158879,0.518840579710145,0.6768081131571924,0.125,0.09090909090909094,0.764401,0.0701813,0.466556,62,0.00361151,0.0956233,0.0142391,0.221951,93,0.000444703,0.0135206
464,0.7626262626262627,0.34635416666666663,0.49065420560747663,0.4347826086956522,0.6901521216973578,0.6375,0.24545454545454548,0.845834,0.0382923,0.33883,23,0.00675548,0.391766,0.0981909,0.311768,69,0.0022272,0.281179
465,0.40909090909090906,0.43229166666666663,0.40654205607476634,0.41159420289855075,0.07112356551908194,0.44375,0.06767676767676767,0.980053,0.0822988,0.213475,23,0.00875275,0.532631,0.0532339,0.301686,19,0.00311427,0.0516016
466,0.30808080808080807,0.37630208333333337,0.43457943925233644,0.45797101449275357,0.6852148385374967,0.125,0.29393939393939394,0.86514,0.0550982,0.396353,19,0.0072663,0.734304,0.0165199,0.108133,75,0.00922106,0.102423
467,0.24242424242424243,0.20442708333333337,0.397196261682243,0.34202898550724636,0.6198291966906859,0.7375,0.28080808080808084,0.925679,0.0355653,0.0697799,47,0.0098718,0.821433,0.0858214,0.111213,98,0.00204161,0.0646029
468,0.7626262626262627,0.7291666666666667,0.4439252336448598,0.5217391304347826,0.5499065919402188,0.125,0.09090909090909094,0.813109,0.0899956,0.213908,9,0.000303639,0.317054,0.0978013,0.463252,4,0.00573568,0.274718
469,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.739878,0.0918046,0.271955,98,0.00836104,0.243628,0.0657788,0.247964,22,0.0070556,0.0470792
470,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.769567,0.0405437,0.324356,85,0.00127356,0.355975,0.0918993,0.37541,60,0.00263439,0.258394
471,0.7626262626262627,0.31380208333333337,0.5,0.4434782608695652,0.48705631171603947,0.125,0.18282828282828278,0.814171,0.0915504,0.0454684,66,0.00163544,0.0864654,0.0419676,0.274255,15,0.00322107,0.140007
472,0.38888888888888884,0.38932291666666663,0.4299065420560748,0.4434782608695652,0.1961569255404323,0.64375,0.22020202020202018,0.904877,0.0758373,0.0298528,31,0.00363201,0.958198,0.0493254,0.329808,40,0.000311079,0.127205
473,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.751996,0.0976343,0.0324706,2,0.00803703,0.564761,0.0835795,0.129522,39,0.00158939,0.369125
474,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5391304347826087,0.10408326661329059,0.125,0.09090909090909094,0.753624,0.0986497,0.171691,77,0.00767654,0.28326,0.0178874,0.272908,39,0.00532876,0.392032
475,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700412,0.0449831,0.47596,75,0.00633028,0.915077,0.0342495,0.143711,51,0.00211306,0.148322
476,0.29292929292929293,0.31640625,0.4719626168224299,0.37681159420289856,0.6094208700293569,0.73125,0.30000000000000004,0.876601,0.0520539,0.00759675,57,0.00271957,0.987516,0.0445811,0.0864753,15,0.00393822,0.233413
477,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.718087,0.0979864,0.166238,63,0.00537088,0.775984,0.0127279,0.0186046,16,0.00806295,0.163605
478,0.7626262626262627,0.5390625,0.3551401869158879,0.5043478260869565,0.638377368561516,0.125,0.09090909090909094,0.794107,0.0744459,0.204846,62,0.00129061,0.57088,0.076826,0.402531,89,0.00590581,0.267495
479,0.30808080808080807,0.26171875,0.4579439252336449,0.3797101449275362,0.5206832132372565,0.68125,0.2858585858585858,0.902973,0.0476625,0.0882981,74,0.0077165,0.641638,0.092668,0.134423,6,0.00864338,0.0781962
